# ----------------------------------------
# kaijo-fishing.com
# Google オーガニック検索レポート: ランディング ページ + クエリ文字列-タブ: 3
# 20260613-20260620
# ----------------------------------------

ランディング ページ + クエリ文字列,Google のオーガニック検索のクリック数,Google のオーガニック検索の表示回数,Google のオーガニック検索のクリック率,Google のオーガニック検索の平均掲載順位,アクティブ ユーザー,エンゲージのあったセッション数,エンゲージメント率,イベント数,キーイベント
/blog/takashima-tobishima-isotsuri-park/,3,31,0.0967741935483871,12.129032258064516,4,2,0.5,19,0
/fishing-facility/miura-kaiou/,0,30,0,13.4,0,0,0,0,0
/blog/yura-sea-fishing-park/,1,27,0.037037037037037035,22.74074074074074,2,1,0.5,8,0
/column/trivia/july-sea-temperature-lag-guide/,0,27,0,7.777777777777778,0,0,0,0,0
/blog/fishing-park-sasukeya/,1,26,0.038461538461538464,11.23076923076923,2,1,0.5,7,0
/blog/sendai-port-central-park-sea-square/,2,25,0.08,8.2,2,2,1,19,0
/fishing-facility/totto-park-koshima/,0,25,0,20.28,0,0,0,0,0
/blog/tactics/fish-strategy/mejina/gourmet/,1,24,0.041666666666666664,15.208333333333334,1,1,1,4,0
/blog/tactics/fish-strategy/isaki/gourmet/,1,23,0.043478260869565216,7.521739130434782,1,0,0,6,0
/column/trivia/seat-selection-strategy/,1,23,0.043478260869565216,5.173913043478261,0,0,0,0,0
/fishing-facility/hiruga-sea-fishing-pond/,0,23,0,9.73913043478261,0,0,0,0,0
/fishing-facility/nanko-fishing-park,0,23,0,19.130434782608695,0,0,0,0,0
/blog/matsunase-fishing-park/,1,22,0.045454545454545456,14.909090909090908,2,2,1,17,0
/blog/column/trivia/how-to-cook-kampachi/,1,21,0.047619047619047616,9.380952380952381,1,0,0,4,0
/blog/sakurajima-sea-fishing-park/,3,21,0.14285714285714285,10.714285714285714,5,4,0.8,20,0
/blog/totto-park-koshima/,1,21,0.047619047619047616,13.380952380952381,1,1,1,4,0
/blog/waita-sea-fishing-pier/,2,20,0.1,7.95,2,2,1,8,0
/blog/wakayama-marinacity-fishing-park/,1,20,0.05,18.35,4,3,0.75,20,0
/blog/saikakizaki-seapark/,1,19,0.05263157894736842,22.526315789473685,2,1,0.5,7,0
/column/ranking/kansai/,1,19,0.05263157894736842,27,1,1,1,4,0
/fishing-facility/east-japan/miyagi/,2,19,0.10526315789473684,16.473684210526315,2,1,0.5,8,0
/blog/shinkamigoto-sea-fishing-pond/,1,18,0.05555555555555555,7.944444444444445,1,1,1,4,0
/column/ranking/chugoku-shikoku/,0,18,0,11.555555555555555,0,0,0,0,0
/fishing-facility/west-japan/,0,18,0,11.444444444444445,0,0,0,0,0
/blog/kaijo-tsuribori-maruya/,0,17,0,10.411764705882353,0,0,0,0,0
/blog/kaijo-tsuribori-yuasa/,1,17,0.058823529411764705,10.117647058823529,1,0,0,4,0
/blog/rainy-day-fishing-truth/,0,17,0,34.588235294117645,0,0,0,0,0
/tactics/fish-strategy/myakuzuri-extreme-guide,1,17,0.058823529411764705,10.117647058823529,0,0,0,0,0
/fishing-facility/asamushi-sea-fishing-park/,0,16,0,20.375,0,0,0,0,0
/tactics/fish-strategy/ishidai/theory/,0,16,0,7.25,0,0,0,0,0
/tactics/gear/harris-importance,0,16,0,8.8125,0,0,0,0,0
/blog/tsuribori-maruyo/,0,15,0,7.866666666666666,1,1,1,4,0
/blog/yura-marine-fishing-pond/,2,15,0.13333333333333333,9.333333333333334,2,2,1,8,0
/column/ranking/nihonkai-hokuriku/,2,15,0.13333333333333333,27.533333333333335,2,2,1,8,0
/fishing-facility/kaijo-tsuribori-benya,0,15,0,26.333333333333332,0,0,0,0,0
/column/travel/june-all-weather-facilities/,0,14,0,8.142857142857142,1,0,0,4,0
/,1,13,0.07692307692307693,7,3,1,0.3333333333333333,11,0
/blog/column/ranking/mie-wakayama/,0,13,0,55.07692307692308,2,2,1,10,0
/blog/tactics/fish-strategy/chinu/gourmet/,0,13,0,8.923076923076923,0,0,0,0,0
/column/ranking/tohoku-hokkaido/,0,13,0,11.923076923076923,0,0,0,0,0
/fishing-facility/,0,13,0,15.23076923076923,0,0,0,0,0
/fishing-facility/center-japan/,1,13,0.07692307692307693,9.23076923076923,1,1,1,5,0
/blog/fishing-park-omishima/,0,12,0,14.5,0,0,0,0,0
/blog/hasamaura-fishing-center/,1,12,0.08333333333333333,11.166666666666666,1,1,1,4,0
/blog/shinmaiko-marine-park-fishing/,0,12,0,14,2,2,1,13,0
/blog/suma-sea-fishing-park/,1,12,0.08333333333333333,10.916666666666666,1,1,1,4,0
/column/ranking/kanto-tokai/,1,12,0.08333333333333333,21.333333333333332,1,1,1,5,0
/column/trivia/night-fishing-biology/,0,12,0,8.416666666666668,0,0,0,0,0
/column/trivia/rental-tackle-honest-review/,0,12,0,8.583333333333332,0,0,0,0,0
/fishing-facility/waita-sea-fishing-pier,0,12,0,9,0,0,0,0,0
/blog/fishing-facility/west-japan/,0,11,0,22.272727272727273,0,0,0,0,0
/blog/saltlake-hiketa-adoike/,0,11,0,24.636363636363637,0,0,0,0,0
/blog/tsuribori-denpachiya/,2,11,0.18181818181818182,13.636363636363637,0,0,0,2,0
/blog/wakayama-marinacity-fishing-park,2,11,0.18181818181818182,10.181818181818182,0,0,0,0,0
/column/trivia/july-ice-management-guide/,0,11,0,8.727272727272727,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-yukimaru/,0,11,0,6.7272727272727275,0,0,0,0,0
/fishing-facility/umizuri-port-tajiri,1,11,0.09090909090909091,9,0,0,0,0,0
/blog/access-kanto,0,10,0,29.7,0,0,0,0,0
/blog/column/trivia/oxygen-depletion-summer/,0,10,0,5.7,1,0,0,3,0
/blog/sanriku-sea-fishing-park/,0,10,0,9.7,2,2,1,9,0
/blog/susawan-fishing-park/,1,10,0.1,8.1,1,0,0,3,0
/column/trivia/july-night-fishing-bluefish-guide/,0,10,0,14.2,0,0,0,0,0
/blog/intelligence/2026-06-w01/,0,9,0,7.444444444444445,0,0,0,0,0
/blog/intelligence/summer-bluefish-forecast,1,9,0.1111111111111111,5.888888888888889,0,0,0,0,0
/blog/ishidai/theory/,0,9,0,6.777777777777778,0,0,0,0,0
/blog/kaijo-tsuribori-misaki/,1,9,0.1111111111111111,6.111111111111111,1,0,0,3,0
/column/ranking/mie-wakayama/,0,9,0,10,0,0,0,0,0
/fishing-facility/nanko-fishing-park/,0,9,0,28.22222222222222,1,1,1,4,0
/tactics/fish-strategy/isaki/gourmet,0,9,0,12.11111111111111,0,0,0,0,0
/tactics/fish-strategy/kue/,0,9,0,9,1,1,1,4,0
/blog/column/trivia/tsuyu-target-fish-guide/,0,8,0,5.375,1,0,0,3,0
/blog/fishing-park-toi/,0,8,0,8.25,0,0,0,0,0
/blog/himeji-city-fishing-center,0,8,0,3.25,0,0,0,0,0
/blog/ikadatsuri-tokai/,0,8,0,10.5,0,0,0,0,0
/blog/original-maker-sea-fishing-park/,0,8,0,7.125,0,0,0,0,0
/blog/suihou-fishing-pond/,0,8,0,8.625,0,0,0,0,0
/column/trivia/march-sakuradai-targeting-guide,0,8,0,29.625,0,0,0,0,0
/column/trivia/wild-vs-farmed-taste,0,8,0,9.5,0,0,0,0,0
/fishing-facility/center-japan/shizuoka/fishing-park-toi/,0,8,0,20.75,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-tsuriichi,0,8,0,10.25,0,0,0,0,0
/tactics/gear/knot-strength-test/,3,8,0.375,11.625,4,3,0.75,18,0
/2025/07/chubu/chubu-tokai/paritoriton-mie/,1,7,0.14285714285714285,20.571428571428573,0,0,0,0,0
/blog/access-kinki/,0,7,0,7.714285714285714,0,0,0,0,0
/blog/column/trivia/may-spawning-tai-taste-guide/,1,7,0.14285714285714285,15.285714285714286,1,0,0,3,0
/blog/iwaki-sea-fishing-center/,1,7,0.14285714285714285,6,1,1,1,4,0
/blog/kaijo-tsuribori-opa/,1,7,0.14285714285714285,9.857142857142858,1,1,1,4,0
/blog/kaijo-tsuribori-tairyomaru/,0,7,0,25.571428571428573,0,0,0,0,0
/blog/seat-selection-strategy,1,7,0.14285714285714285,10.571428571428571,0,0,0,0,0
/blog/shodoshima-furusatomura-fishing-pier/,1,7,0.14285714285714285,5,1,1,1,4,0
/blog/tactics/fish-strategy/isaki/advanced/,0,7,0,9.714285714285714,3,3,0.75,15,0
/column/trivia/may-spawning-tai-taste-guide/,0,7,0,29.857142857142858,0,0,0,0,0
/column/trivia/myaku-fishing-vs-uki/,0,7,0,7,1,2,1,8,0
/column/trivia/rainy-day-fishing-truth/,0,7,0,8.428571428571429,1,1,1,4,0
/fishing-facility/east-japan/chiba/,0,7,0,52.285714285714285,0,0,0,0,0
/tactics/gear/myakuzuri-gear,0,7,0,46.42857142857143,0,0,0,0,0
/blog/amakusa-rakutsuri/,1,6,0.16666666666666666,8.333333333333332,0,0,0,0,0
/blog/cloudy-day-advantage/,0,6,0,6,0,0,0,0,0
/blog/column/travel/june-all-weather-facilities/,0,6,0,6.666666666666667,0,0,0,0,0
/blog/column/travel/september-shimonoseki-fugu-trip/,0,6,0,11.333333333333334,0,0,0,0,0
/blog/column/trivia/june-tackle-storage-mold-guide/,0,6,0,5.5,0,0,0,0,0
/blog/cost-calculation-guide/,0,6,0,8.5,0,0,0,0,0
/blog/hamanako-access-guide/,0,6,0,12.666666666666666,0,0,0,0,0
/blog/tactics/fish-strategy/chinu/intermediate/,0,6,0,12.5,0,0,0,0,0
/blog/tsuribori-kishu/,0,6,0,7.166666666666667,1,0,0,3,0
/column/travel/oita-saganoseki-trip/,0,6,0,12,1,1,1,4,0
/column/trivia/morning-magic-science/,0,6,0,10.833333333333334,0,0,0,0,0
/column/trivia/true-dai-cooking/,0,6,0,9,0,0,0,0,0
/fishing-facility/east-japan/hokkaido/,0,6,0,21.333333333333332,0,0,0,0,0
/fishing-facility/fishing-land-hyuga/,0,6,0,13.333333333333334,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-fukujumaru/,0,6,0,10.666666666666666,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-kaiyu/,0,6,0,9.666666666666666,0,0,0,0,0
/fishing-facility/shimanami-kaido-fishing-park,0,6,0,10,0,0,0,0,0
/fishing-facility/tsuruga-city-sea-fishing-park/,1,6,0.16666666666666666,17.333333333333332,3,2,0.6666666666666666,13,0
/fishing-facility/west-japan/yamaguchi/,0,6,0,21.5,0,0,0,0,0
/blog/access-tokai/,0,5,0,10.6,1,1,1,5,0
/blog/araibenten-sea-fishing-park/,0,5,0,29.8,0,0,0,0,0
/blog/column/trivia/august-summer-bluefish-time-strategy/,0,5,0,8.2,0,0,0,0,0
/blog/column/trivia/july-night-fishing-bluefish-guide/,0,5,0,15.8,1,0,0,4,0
/blog/kakata-fishing-pond/,0,5,0,7.8,0,0,0,0,0
/blog/tactics/fish-strategy/fugu/advanced/,0,5,0,8.6,0,0,0,0,0
/column/travel/may-toshijima-toba-trip/,1,5,0.2,10.4,1,1,1,4,0
/column/travel/november-izu-autumn-leaves-trip/,0,5,0,15,0,0,0,0,0
/column/trivia/august-summer-bluefish-time-strategy/,1,5,0.2,3.6,1,1,1,4,0
/column/trivia/november-sudachi-buri-guide/,0,5,0,6.4,0,0,0,0,0
/fishing-facility/shinkamigoto-sea-fishing-pond/,0,5,0,10.8,0,0,0,0,0
/tactics/fish-strategy/hiramasa/theory/,0,5,0,8.4,0,0,0,0,0
/tactics/fish-strategy/isaki/,0,5,0,10.4,0,0,0,0,0
/tactics/fish-strategy/isaki/intermediate,0,5,0,5,0,0,0,0,0
/blog/anatani-aitai-fishing/,0,4,0,8,0,0,0,0,0
/blog/atami-port-sea-fishing-facility/,1,4,0.25,9.5,1,0,0,4,0
/blog/ishidai/strategy/,0,4,0,6.75,0,0,0,0,0
/blog/kaijo-tsuribori-wako/,0,4,0,7,0,0,0,0,0
/blog/miura-kaiou/,0,4,0,19,0,0,0,0,0
/blog/miyazu-city-marine-fishing-park/,0,4,0,11.25,0,0,0,0,0
/blog/tactics/beginner/essential-knots,0,4,0,7.75,0,0,0,0,0
/blog/tactics/fish-strategy/kawahagi/gourmet/,0,4,0,18,0,0,0,0,0
/blog/tactics/fish-strategy/madai/,0,4,0,8,1,1,1,7,0
/blog/tactics/fish-strategy/madai/gourmet/,0,4,0,13.25,0,0,0,0,0
/blog/tactics/gear/beginner-tackle-set,0,4,0,8,0,0,0,0,0
/blog/tsuribori-hamakatsu/,0,4,0,7.75,0,0,0,0,0
/column/travel/september-silver-week-quiet-spots-guide/,0,4,0,10.75,0,0,0,0,0
/column/trivia/january-bluefish-liver-sasami-bait-guide/,0,4,0,12,0,0,0,0,0
/column/trivia/june-summer-shift-signs-guide/,0,4,0,19.5,0,0,0,0,0
/column/trivia/march-sankan-shion-temperature-guide/,0,4,0,38.25,0,0,0,0,0
/column/trivia/rainy-day-fishing-truth,1,4,0.25,12.25,0,0,0,0,0
/fishing-facility/bakucho-mihama-fishing-park/,0,4,0,30.75,1,0,0,4,0
/fishing-facility/center-japan/niigata/,0,4,0,30.75,0,0,0,0,0
/fishing-facility/fishing-rainbow,0,4,0,9.5,0,0,0,0,0
/fishing-facility/fishing-rainbow/,0,4,0,11.75,2,0,0,8,0
/fishing-facility/fukuoka-city-sea-fishing-park/,0,4,0,14.5,0,0,0,0,0
/fishing-facility/hiake-kaikyo-fishing-park/,0,4,0,5.5,0,0,0,0,0
/fishing-facility/yuharai-pond,0,4,0,9,0,0,0,0,0
/tactics/beginner/tide-basics/,0,4,0,5.25,0,0,0,0,0
/tactics/fish-strategy/mejina/gourmet,0,4,0,53.75,0,0,0,0,0
/tactics/gear/,0,4,0,10.75,1,1,1,4,0
/blog/bakucho-mihama-fishing-park/,0,3,0,9.666666666666666,0,0,0,0,0
/blog/chiba-minamiboso-trip/,0,3,0,23.666666666666668,0,0,0,0,0
/blog/column/travel/september-silver-week-quiet-spots-guide/,0,3,0,11,0,0,0,0,0
/blog/column/trivia/october-best-season-tsunuke-guide/,0,3,0,9,0,0,0,0,0
/blog/hook-size-science,0,3,0,5,0,0,0,0,0
/blog/intelligence/summer-bluefish-forecast/,0,3,0,6.333333333333333,1,0,0,3,0
/blog/isaki/,0,3,0,4,0,0,0,0,0
/blog/koueimaru/,0,3,0,8.666666666666668,0,0,0,0,0
/blog/line-material-science,0,3,0,12.666666666666666,0,0,0,0,0
/blog/mejina/theory/,0,3,0,9,0,0,0,0,0
/blog/naoshima-fishing-park/,0,3,0,10,0,0,0,0,0
/blog/raft-fishing-takahashi/,0,3,0,9.666666666666666,0,0,0,0,0
/blog/searoad-yawatahama/,0,3,0,7,0,0,0,0,0
/blog/tactics/beginner/bait-guide,0,3,0,12,0,0,0,0,0
/blog/tactics/fish-strategy/kawahagi/advanced/,0,3,0,10.666666666666666,1,1,1,4,0
/blog/tactics/fish-strategy/shimaji/gourmet/,0,3,0,7,0,0,0,0,0
/blog/tactics/fish-strategy/shimaji/theory/,0,3,0,4,0,0,0,0,0
/blog/ugata-hamatsuri-center/,0,3,0,8,0,0,0,0,0
/blog/wild-vs-farmed-taste,0,3,0,5.333333333333333,0,0,0,0,0
/column/travel/kumamoto-amakusa-trip/,0,3,0,11.333333333333334,0,0,0,0,0
/column/travel/september-shimonoseki-fugu-trip/,0,3,0,16.333333333333336,0,0,0,0,0
/column/trivia/april-bluefish-season-guide/,0,3,0,7.333333333333333,0,0,0,0,0
/column/trivia/august-sunglasses-guide/,0,3,0,4,0,0,0,0,0
/column/trivia/february-shirasagi-salmon-guide/,0,3,0,9,0,0,0,0,0
/column/trivia/fish-freezing-method/,0,3,0,9.333333333333334,0,0,0,0,0
/column/trivia/fish-pressure-mechanism/,0,3,0,1,0,0,0,0,0
/column/trivia/june-fresh-fish-quick-recipe-guide/,0,3,0,4.666666666666666,0,0,0,0,0
/column/trivia/line-material-science,0,3,0,2,0,0,0,0,0
/column/trivia/may-bait-stealer-dango-guide/,0,3,0,21.333333333333332,0,0,0,0,0
/column/trivia/november-strong-pull-energy-science/,0,3,0,22.666666666666668,0,0,0,0,0
/column/trivia/september-autumn-feeding-rig-guide/,1,3,0.3333333333333333,5.666666666666667,1,1,1,4,0
/column/trivia/tsuyu-target-fish-guide/,0,3,0,7.333333333333333,0,0,0,0,0
/fishing-facility/fishing-land-hyuga,0,3,0,8,0,0,0,0,0
/fishing-facility/hiake-kaikyo-fishing-park,0,3,0,4,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-at-sea,0,3,0,5.666666666666667,0,0,0,0,0
/fishing-facility/kashikojima-fishing-park-kaiyuen/,0,3,0,6.666666666666667,0,0,0,0,0
/fishing-facility/sea-fishing-land/,0,3,0,10.333333333333334,0,0,0,0,0
/fishing-facility/sea-fishing-park-mikata/,0,3,0,6.666666666666667,0,0,0,0,0
/fishing-facility/sea-fishing-pond-kaikei/,0,3,0,5.666666666666667,0,0,0,0,0
/fishing-facility/suma-sea-fishing-park,0,3,0,6.666666666666667,0,0,0,0,0
/fishing-facility/umingu-oshima/,0,3,0,39,0,0,0,0,0
/fishing-facility/west-japan/hiroshima/,0,3,0,8.666666666666668,0,0,0,0,0
/fishing-facility/west-japan/mie/,0,3,0,13.333333333333334,0,0,0,0,0
/fishing-facility/west-japan/saga/,0,3,0,25.666666666666668,0,0,0,0,0
/tactics/fish-strategy/chinu/intermediate,0,3,0,40.666666666666664,0,0,0,0,0
/tactics/fish-strategy/isaki/intermediate/,0,3,0,6.333333333333333,0,0,0,0,0
/blog/access-kanto/,0,2,0,6.5,0,0,0,0,0
/blog/access-tokai,1,2,0.5,7.5,0,0,0,0,0
/blog/bait-rotation/,0,2,0,8.5,0,0,0,0,0
/blog/buri/intermediate,0,2,0,11,0,0,0,0,0
/blog/column/travel/july-naruto-whirlpool-trip/,0,2,0,8,0,0,0,0,0
/blog/column/trivia/december-new-year-tai-preparation-guide/,0,2,0,4.5,0,0,0,0,0
/blog/column/trivia/january-bluefish-liver-sasami-bait-guide/,0,2,0,9.5,0,0,0,0,0
/blog/column/trivia/january-kanburi-fat-science/,0,2,0,9.5,0,0,0,0,0
/blog/column/trivia/july-morning-speed-strategy-guide/,1,2,0.5,4,0,0,0,0,0
/blog/column/trivia/july-sea-temperature-lag-guide/,0,2,0,9.5,0,0,0,0,0
/blog/column/trivia/june-fresh-fish-quick-recipe-guide/,0,2,0,5,0,0,0,0,0
/blog/edogawa-sea-fishing-park/,0,2,0,6.5,0,0,0,0,0
/blog/fishing-bridge-akasaki/,0,2,0,10.5,0,0,0,0,0
/blog/fishing-park-hikari/,0,2,0,9,0,0,0,0,0
/blog/futomi-flower-isotsuri-center/,0,2,0,21.5,0,0,0,0,0
/blog/hook-size-science/,0,2,0,8,0,0,0,0,0
/blog/jogashima-js-fishing/,0,2,0,5.5,0,0,0,0,0
/blog/jumbo-fishing-mura/,0,2,0,10,0,0,0,0,0
/blog/kawahagi/theory/,0,2,0,11.5,0,0,0,0,0
/blog/line-material-science/,0,2,0,32.5,0,0,0,0,0
/blog/oarai-sea-fishing-center/,0,2,0,6.5,0,0,0,0,0
/blog/ousatsu-sea-fishing-center/,0,2,0,10.5,0,0,0,0,0
/blog/rental-tackle-honest-review/,0,2,0,9,0,0,0,0,0
/blog/tactics/fish-strategy/buri/strategy/,0,2,0,9.5,0,0,0,0,0
/blog/tactics/fish-strategy/buri/theory/,0,2,0,6,0,0,0,0,0
/blog/tactics/fish-strategy/chinu/advanced/,0,2,0,7.5,0,0,0,0,0
/blog/tactics/fish-strategy/fugu/gourmet/,0,2,0,8.5,0,0,0,0,0
/blog/tactics/fish-strategy/ishidai/advanced/,0,2,0,15,0,0,0,0,0
/blog/tactics/fish-strategy/kanpachi/,0,2,0,6.5,0,0,0,0,0
/blog/tactics/fish-strategy/kue/advanced/,0,2,0,8,0,0,0,0,0
/blog/tactics/fish-strategy/kue/gourmet/,0,2,0,7.5,0,0,0,0,0
/blog/tactics/fish-strategy/madai/advanced/,0,2,0,9,0,0,0,0,0
/blog/tactics/fish-strategy/mejina/theory/,2,2,1,3,1,1,1,4,0
/blog/tactics/fish-strategy/suzuki/gourmet/,0,2,0,31,0,0,0,0,0
/blog/tactics/fish-strategy/suzuki/theory/,0,2,0,10,0,0,0,0,0
/blog/tactics/gear/safety-gear-guide,0,2,0,5,0,0,0,0,0
/blog/tactics/gear/uki-setup,0,2,0,8,0,0,0,0,0
/blog/tactics/gear/uki-setup/,0,2,0,15.5,1,1,1,3,0
/column/travel/access/access-kanto,0,2,0,88.5,0,0,0,0,0
/column/travel/access/ise-shima-access-guide/,0,2,0,4,0,0,0,0,0
/column/travel/april-family-friendly-facilities/,0,2,0,7,0,0,0,0,0
/column/travel/nagasaki-goto-trip/,0,2,0,10,0,0,0,0,0
/column/trivia/april-pollen-yellow-sand-guide/,0,2,0,22,0,0,0,0,0
/column/trivia/august-fishing-ghost-stories-manners/,0,2,0,28,0,0,0,0,0
/column/trivia/cost-calculation-guide/,0,2,0,5.5,0,0,0,0,0
/column/trivia/january-cold-line-stiffness-guide/,0,2,0,27,0,0,0,0,0
/column/trivia/january-new-year-reservation-guide/,0,2,0,25,0,0,0,0,0
/column/trivia/july-summer-research-guide/,0,2,0,8,0,0,0,0,0
/column/trivia/line-material-science/,0,2,0,19,0,0,0,0,0
/column/trivia/may-mental-refresh-guide/,0,2,0,12,0,0,0,0,0
/column/trivia/may-uv-heatstroke-guide/,0,2,0,7,0,0,0,0,0
/column/trivia/october-best-season-tsunuke-guide/,0,2,0,23,0,0,0,0,0
/column/trivia/september-sea-temperature-boundary-guide/,0,2,0,15.5,0,0,0,0,0
/column/trivia/summer-heat-fishing-tips/,0,2,0,6.5,0,0,0,0,0
/fishing-facility/anatani-aitai-fishing,0,2,0,9.5,0,0,0,0,0
/fishing-facility/awaji-janohire-fishing-park/,0,2,0,23.5,0,0,0,0,0
/fishing-facility/blue-park-ano,0,2,0,22,0,0,0,0,0
/fishing-facility/jogashima-js-fishing,0,2,0,8.5,0,0,0,0,0
/fishing-facility/jumbo-fishing-mura,0,2,0,32,0,0,0,0,0
/fishing-facility/jumbo-fishing-mura/,0,2,0,24,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-opa,0,2,0,7,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-opa/,0,2,0,4.5,0,0,0,0,0
/fishing-facility/marusui-kaisan/,0,2,0,8.5,0,0,0,0,0
/fishing-facility/mukai-pearl-marine/,0,2,0,30,0,0,0,0,0
/fishing-facility/naoshima-fishing-park,0,2,0,37,0,0,0,0,0
/fishing-facility/obama-city-fishing-coop-raft,0,2,0,3.5,0,0,0,0,0
/fishing-facility/original-maker-sea-fishing-park,0,2,0,5,0,0,0,0,0
/fishing-facility/sendai-port-central-park-sea-square,0,2,0,10,0,0,0,0,0
/fishing-facility/shimonoseki-fishing-park,0,2,0,10,0,0,0,0,0
/fishing-facility/shimonoseki-fishing-park/,0,2,0,10.5,0,0,0,0,0
/fishing-facility/shinmaiko-marine-park-fishing/,0,2,0,7.5,0,0,0,0,0
/fishing-facility/tomakomai-port-sea-fishing-facility,0,2,0,6,0,0,0,0,0
/fishing-facility/tsuribori-hamakatsu/,0,2,0,8,0,0,0,0,0
/fishing-facility/west-japan/fukuoka/waita-sea-fishing-pier,0,2,0,11.5,0,0,0,0,0
/fishing-facility/west-japan/okinawa/motobu-fishing-ikada-umiseikatsu/,0,2,0,6,0,0,0,0,0
/tactics/fish-strategy/buri/,0,2,0,2,0,0,0,0,0
/tactics/fish-strategy/chinu/,0,2,0,11,0,0,0,0,0
/tactics/fish-strategy/fugu/theory,0,2,0,9,0,0,0,0,0
/tactics/fish-strategy/kanpachi/,0,2,0,7,0,0,0,0,0
/tactics/fish-strategy/kanpachi/theory/,0,2,0,6,0,0,0,0,0
/tactics/fish-strategy/kawahagi/gourmet/,0,2,0,10,0,0,0,0,0
/tactics/fish-strategy/tide-wind-calculation/,0,2,0,7.5,0,0,0,0,0
/tactics/gear/tackle-maintenance-care,0,2,0,11,0,0,0,0,0
/blog/awaji-family-trip,0,1,0,18,0,0,0,0,0
/blog/buri/strategy,0,1,0,7,0,0,0,0,0
/blog/chiba-minamiboso-access-guide,0,1,0,21,0,0,0,0,0
/blog/chinu-strategy/,0,1,0,23,0,0,0,0,0
/blog/chinu/theory/,0,1,0,8,0,0,0,0,0
/blog/cloudy-day-advantage,0,1,0,12,0,0,0,0,0
/blog/column/ranking/kanto-tokai/,0,1,0,78,0,0,0,0,0
/blog/column/ranking/nihonkai-hokuriku/,0,1,0,1,0,0,0,0,0
/blog/column/trivia/february-shirasagi-salmon-guide/,0,1,0,10,0,0,0,0,0
/blog/column/trivia/june-summer-rig-prep-guide/,0,1,0,20,0,0,0,0,0
