# ----------------------------------------
# kaijo-fishing.com
# Google オーガニック検索レポート: ランディング ページ + クエリ文字列-タブ: 3
# 20260530-20260606
# ----------------------------------------

ランディング ページ + クエリ文字列,Google のオーガニック検索のクリック数,Google のオーガニック検索の表示回数,Google のオーガニック検索のクリック率,Google のオーガニック検索の平均掲載順位,アクティブ ユーザー,エンゲージのあったセッション数,エンゲージメント率,イベント数,キーイベント
/blog/waita-sea-fishing-pier,1,34,0.029411764705882353,9.176470588235293,0,0,0,0,0
/fishing-facility/asamushi-sea-fishing-park,1,3,0.3333333333333333,10,0,0,0,0,0
/fishing-facility/center-japan/fukui/obama-city-fishing-coop-raft/,1,3,0.3333333333333333,17.333333333333332,0,0,0,0,0
/fishing-facility/east-japan/,1,56,0.017857142857142856,11.517857142857142,1,1,1,6,0
/fishing-facility/fukuoka-city-sea-fishing-park,1,2,0.5,12.5,0,0,0,0,0
/fishing-facility/futomi-flower-isotsuri-center,1,11,0.09090909090909091,17,0,0,0,0,0
/fishing-facility/jogashima-js-fishing,1,19,0.05263157894736842,18.473684210526315,0,0,0,0,0
/fishing-facility/nanko-fishing-park,1,15,0.06666666666666667,7.866666666666666,0,0,0,0,0
/fishing-facility/original-maker-sea-fishing-park,1,8,0.125,7.875,0,0,0,0,0
/fishing-facility/osaka-sea-fishing-southern,1,1,1,9,0,0,0,0,0
/fishing-facility/sea-fishing-park-mikata,1,16,0.0625,7.5,0,0,0,0,0
/fishing-facility/shinmaiko-marine-park-fishing,1,2,0.5,29,0,0,0,0,0
/fishing-facility/umizuri-port-tajiri/,1,2,0.5,1.5,1,1,1,4,0
/fishing-facility/west-japan/,1,64,0.015625,9.734375,2,1,0.3333333333333333,10,0
/fishing-facility/yura-marine-fishing-pond,1,32,0.03125,12.3125,0,0,0,0,0
/tactics/fish-strategy/,1,4,0.25,10,1,1,1,10,0
/tactics/fish-strategy/ishidai,1,3,0.3333333333333333,36.333333333333336,0,0,0,0,0
/tactics/fish-strategy/kawahagi,1,2,0.5,6,0,0,0,0,0
/tactics/fish-strategy/kue/advanced,1,1,1,13,0,0,0,0,0
/tactics/fish-strategy/madai/gourmet,1,3,0.3333333333333333,13.333333333333334,0,0,0,0,0
/tactics/fish-strategy/madai/theory,1,4,0.25,8.75,0,0,0,0,0
/tactics/fish-strategy/shimaji/,1,8,0.125,19.125,1,1,1,4,0
/tactics/fish-strategy/suzuki/intermediate,1,11,0.09090909090909091,8.272727272727273,0,0,0,0,0
/2025/07/chubu/chubu-tokai/paritoriton-mie/,0,3,0,21.333333333333332,0,0,0,0,0
/2025/07/westjapan/chugoku/shimonoseki-park/,0,2,0,22.5,0,0,0,0,0
/2025/07/westjapan/kansai/kakata-turibori/,0,2,0,9,0,0,0,0,0
/2025/09/chubu/chubu-tokai/aichisizu-syasyori/,0,1,0,3,0,0,0,0,0
/blog/access-kanto,0,9,0,8.666666666666668,0,0,0,0,0
/blog/access-kanto/,0,7,0,21.142857142857142,0,0,0,0,0
/blog/access-kinki,0,17,0,31.235294117647058,0,0,0,0,0
/blog/access-kinki/,0,6,0,12.166666666666666,0,0,0,0,0
/blog/access-tokai/,0,4,0,29.75,0,0,0,0,0
/blog/aji-saba-kamasu/intermediate,0,1,0,6,0,0,0,0,0
/blog/akaguri-sea-fishing-park/,0,2,0,8,0,0,0,0,0
/blog/amakusa-leisure-land/,0,3,0,10,0,0,0,0,0
/blog/amakusa-rakutsuri/,0,3,0,8.666666666666668,1,1,1,4,0
/blog/anatani-aitai-fishing/,0,2,0,9.5,0,0,0,0,0
/blog/araibenten-sea-fishing-park,0,3,0,9.333333333333334,0,0,0,0,0
/blog/araibenten-sea-fishing-park/,0,15,0,20.4,0,0,0,0,0
/blog/asamushi-sea-fishing-park/,0,2,0,11,0,0,0,0,0
/blog/atami-port-sea-fishing-facility/,0,4,0,10.5,0,0,0,0,0
/blog/awaji-janohire-fishing-park/,0,2,0,12.5,0,0,0,0,0
/blog/bait-rotation/,0,3,0,9,0,0,0,0,0
/blog/bakucho-mihama-fishing-park/,0,3,0,9.333333333333334,0,0,0,0,0
/blog/cloudy-day-advantage/,0,3,0,9.666666666666666,0,0,0,0,0
/blog/fishing-bridge-akasaki/,0,1,0,6,0,0,0,0,0
/blog/fishing-facility/center-japan,0,1,0,7,0,0,0,0,0
/blog/fishing-park-hikari,0,1,0,13,0,0,0,0,0
/blog/fishing-park-hikari/,0,7,0,8.857142857142858,0,0,0,0,0
/blog/fishing-park-omishima/,0,27,0,25.185185185185187,2,2,1,9,0
/blog/fishing-park-toi/,0,17,0,7.294117647058823,0,0,0,0,0
/blog/fishing-park-triton/,0,2,0,10,0,0,0,0,0
/blog/fugu/theory/,0,2,0,5.5,0,0,0,0,0
/blog/hamanako-access-guide,0,6,0,8.5,0,0,0,0,0
/blog/hamanako-unagi-trip/,0,5,0,17.2,0,0,0,0,0
/blog/hasamaura-fishing-center/,0,14,0,14.714285714285714,1,1,1,4,0
/blog/hiake-kaikyo-fishing-park,0,1,0,12,0,0,0,0,0
/blog/hiruga-sea-fishing-pond/,0,10,0,20.1,0,0,0,0,0
/blog/history-of-fishing-pond/,0,4,0,4.75,1,0,0,3,0
/blog/hook-size-science/,0,6,0,13.666666666666666,1,1,1,4,0
/blog/ikadatsuri-tokai/,0,3,0,8.666666666666668,0,0,0,0,0
/blog/intelligence/2026-04-summary/,0,1,0,3,0,0,0,0,0
/blog/intelligence/2026-05-w01/,0,1,0,12,0,0,0,0,0
/blog/intelligence/gw-2026-special-report,0,1,0,6,0,0,0,0,0
/blog/isaki/,0,1,0,4,0,0,0,0,0
/blog/isaki/intermediate/,0,1,0,8,0,0,0,0,0
/blog/ise-shima-model-plan/,0,1,0,4,0,0,0,0,0
/blog/ishida-fisherina/,0,1,0,8,0,0,0,0,0
/blog/ishidai-strategy/,0,3,0,10,0,0,0,0,0
/blog/ishidai/strategy/,0,1,0,6,0,0,0,0,0
/blog/jogashima-js-fishing,0,1,0,1,0,0,0,0,0
/blog/kagawa-shodoshima-trip,0,1,0,10,0,0,0,0,0
/blog/kagawa-shodoshima-trip/,0,13,0,26.692307692307693,0,0,0,0,0
/blog/kaijo-tsuribori-maruya/,0,10,0,13.9,0,0,0,0,0
/blog/kaijo-tsuribori-misaki/,0,5,0,8.2,0,0,0,0,0
/blog/kaijo-tsuribori-taikoubou/,0,2,0,8.5,0,0,0,0,0
/blog/kaijo-tsuribori-tairyomaru/,0,1,0,7,0,0,0,0,0
/blog/kaijo-tsuribori-tsuriichi/,0,2,0,11,0,0,0,0,0
/blog/kaijo-tsuribori-yuasa/,0,6,0,7.5,0,0,0,0,0
/blog/kaijo-tsuribori-yukimaru/,0,4,0,9.25,0,0,0,0,0
/blog/kakata-fishing-pond,0,4,0,10.75,0,0,0,0,0
/blog/kamae-sea-fishing-tsunchaoh/,0,1,0,7,0,0,0,0,0
/blog/kanpachi-strategy/,0,3,0,7.666666666666667,0,0,0,0,0
/blog/kanpachi/strategy/,0,1,0,6,0,0,0,0,0
/blog/kawahagi-strategy/,0,1,0,9,0,0,0,0,0
/blog/kawahagi/theory/,0,4,0,8.25,0,0,0,0,0
/blog/kobe-hiraiso-sea-fishing-park,0,1,0,11,0,0,0,0,0
/blog/kobe-hiraiso-sea-fishing-park/,0,3,0,8,0,0,0,0,0
/blog/kue/advanced/,0,1,0,5,0,0,0,0,0
/blog/line-material-science,0,5,0,7.6,0,0,0,0,0
/blog/line-material-science/,0,1,0,8,0,0,0,0,0
/blog/madai/advanced/,0,1,0,9,0,0,0,0,0
/blog/madai/theory/,0,3,0,10.333333333333334,0,0,0,0,0
/blog/matsunase-fishing-park/,0,15,0,13.8,0,0,0,0,0
/blog/mejina,0,1,0,5,0,0,0,0,0
/blog/mejina/,0,2,0,26.5,0,0,0,0,0
/blog/miura-kaiou/,0,3,0,7.333333333333333,0,0,0,0,0
/blog/myaku-fishing-vs-uki,0,1,0,27,0,0,0,0,0
/blog/naize-fishing-center/,0,9,0,12.666666666666666,0,0,0,0,0
/blog/naoetsu-port-3rd-east-breakwater/,0,1,0,10,0,0,0,0,0
/blog/naoshima-fishing-park,0,1,0,9,0,0,0,0,0
/blog/niigata-east-port-2nd-east-breakwater,0,1,0,10,0,0,0,0,0
/blog/niigata-east-port-2nd-east-breakwater/,0,13,0,8.692307692307693,0,0,0,0,0
/blog/original-maker-sea-fishing-park/,0,7,0,6.428571428571429,0,0,0,0,0
/blog/ousatsu-sea-fishing-center/,0,5,0,10.2,2,2,1,13,0
/blog/saikakizaki-seapark,0,1,0,8,0,0,0,0,0
/blog/saikakizaki-seapark/,0,1,0,8,0,0,0,0,0
/blog/sakurajima-sea-fishing-park/,0,5,0,8.8,0,0,0,0,0
/blog/saltlake-hiketa-adoike/,0,5,0,42,0,0,0,0,0
/blog/sea-fishing-land/,0,1,0,11,1,1,1,4,0
/blog/sea-fishing-pond-kaikei/,0,3,0,8.666666666666668,0,0,0,0,0
/blog/searoad-yawatahama/,0,4,0,9,0,0,0,0,0
/blog/sendai-port-central-park-sea-square/,0,7,0,9,0,0,0,0,0
/blog/shimaji/theory/,0,3,0,7.666666666666667,0,0,0,0,0
/blog/shimanami-kaido-fishing-park,0,1,0,11,0,0,0,0,0
/blog/shimanami-kaido-fishing-park/,0,3,0,7,0,0,0,0,0
/blog/shinkamigoto-sea-fishing-pond/,0,10,0,7.6,0,0,0,0,0
/blog/shinkei-jime-benefits/,0,2,0,9,0,0,0,0,0
/blog/shinmaiko-marine-park-fishing/,0,5,0,9.8,0,0,0,0,0
/blog/shinojima-tsuri-tengoku/,0,25,0,12.28,0,0,0,0,0
/blog/shodoshima-furusatomura-fishing-pier/,0,3,0,4.666666666666666,0,0,0,0,0
/blog/stocking-time-strategy/,0,2,0,13.5,0,0,0,0,0
/blog/suihou-fishing-pond/,0,3,0,14.666666666666666,0,0,0,0,0
/blog/suma-sea-fishing-park/,0,4,0,9.75,0,0,0,0,0
/blog/susawan-fishing-park/,0,1,0,9,0,0,0,0,0
/blog/suzuki/advanced,0,2,0,4.5,0,0,0,0,0
/blog/tactics/beginner/essential-knots,0,5,0,8.4,0,0,0,0,0
/blog/tactics/beginner/fish-handling,0,1,0,8,0,0,0,0,0
/blog/tactics/beginner/fish-senses,0,6,0,10.333333333333334,0,0,0,0,0
/blog/tactics/beginner/fishing-etiquette,0,1,0,12,0,0,0,0,0
/blog/tactics/beginner/fishing-gear-basics,0,3,0,81.33333333333333,0,0,0,0,0
/blog/tactics/beginner/tide-basics/,0,4,0,6.25,0,0,0,0,0
/blog/tactics/gear/,0,3,0,11,0,0,0,0,0
/blog/tactics/gear/bluefish-power-tackle/,0,1,0,8,0,0,0,0,0
/blog/tactics/gear/myakuzuri-gear/,0,7,0,38.57142857142857,0,0,0,0,0
/blog/tactics/gear/reel-and-line,0,1,0,7,0,0,0,0,0
/blog/tactics/gear/rod-selection/,0,11,0,38.27272727272727,0,0,0,0,0
/blog/tactics/gear/safety-gear-guide,0,1,0,10,0,0,0,0,0
/blog/tomakomai-port-sea-fishing-facility/,0,4,0,10.5,0,0,0,0,0
/blog/totto-park-koshima/,0,16,0,9.375,0,0,0,0,0
/blog/tsuribori-denpachiya/,0,6,0,17.333333333333332,0,0,0,0,0
/blog/tsuribori-hamakatsu/,0,2,0,8.5,0,0,0,0,0
/blog/tsuribori-kishu,0,3,0,8.666666666666668,0,0,0,0,0
/blog/tsuribori-kishu/,0,1,0,8,0,0,0,0,0
/blog/tsuribori-shotokumaru,0,1,0,7,0,0,0,0,0
/blog/ugata-hamatsuri-center/,0,2,0,8.5,0,0,0,0,0
/blog/waita-sea-fishing-pier/,0,6,0,8.166666666666668,1,0,0,4,0
/blog/wakasa-takahama-sea-fishing-park,0,1,0,10,0,0,0,0,0
/blog/wakayama-marinacity-fishing-park,0,24,0,17.791666666666668,0,0,0,0,0
/blog/why-expensive-fish,0,1,0,12,0,0,0,0,0
/blog/why-madai-red,0,1,0,9,0,0,0,0,0
/blog/why-madai-red/,0,22,0,9,0,0,0,0,0
/blog/yura-sea-fishing-park/,0,19,0,19.526315789473685,1,0,0,3,0
/category/westjapan/,0,3,0,5.666666666666667,0,0,0,0,0
/column/travel/access/access-kanto,0,1,0,12,0,0,0,0,0
/column/travel/access/access-kanto/,0,1,0,87,0,0,0,0,0
/column/travel/access/access-kinki,0,2,0,10,0,0,0,0,0
/column/travel/access/access-tokai/,0,1,0,8,0,0,0,0,0
/column/travel/shirahama-onsen-trip,0,1,0,13,0,0,0,0,0
/column/trivia/aging-fish-science/,0,1,0,12,0,0,0,0,0
/column/trivia/myaku-fishing-vs-uki/,0,1,0,18,0,0,0,0,0
/column/trivia/rainy-day-fishing-truth/,0,4,0,10.5,0,0,0,0,0
/column/trivia/tana-basics/,0,6,0,8,1,1,1,7,0
/column/trivia/tide-inside-pond,0,3,0,7.333333333333333,0,0,0,0,0
/column/trivia/tide-inside-pond/,0,1,0,7,0,0,0,0,0
/column/trivia/why-madai-red/,0,1,0,8,0,0,0,0,0
/fishing-facility/,0,11,0,11.272727272727273,1,1,1,5,0
/fishing-facility/akaguri-sea-fishing-park/,0,2,0,34,0,0,0,0,0
/fishing-facility/anatani-aitai-fishing,0,1,0,7,0,0,0,0,0
/fishing-facility/anatani-aitai-fishing/,0,1,0,12,0,0,0,0,0
/fishing-facility/center-japan/fukui/seapark-nyu,0,1,0,8,0,0,0,0,0
/fishing-facility/center-japan/ishikawa/notojima-sea-fishing-center/,0,10,0,8,0,0,0,0,0
/fishing-facility/center-japan/shizuoka/fishing-park-toi/,0,6,0,27.166666666666668,0,0,0,0,0
/fishing-facility/edogawa-sea-fishing-park,0,1,0,12,0,0,0,0,0
/fishing-facility/family-tsuribori-tsutteminde/,0,1,0,13,0,0,0,0,0
/fishing-facility/fishing-land-hyuga,0,2,0,11,0,0,0,0,0
/fishing-facility/fukuoka-city-sea-fishing-park/,0,2,0,11,1,1,1,5,0
/fishing-facility/hiake-kaikyo-fishing-park/,0,3,0,9,0,0,0,0,0
/fishing-facility/hiruga-sea-fishing-pond/,0,7,0,11.857142857142858,1,1,1,5,0
/fishing-facility/ikadatsuri-tokai,0,2,0,6,0,0,0,0,0
/fishing-facility/iwaki-sea-fishing-center,0,1,0,20,0,0,0,0,0
/fishing-facility/iwaki-sea-fishing-center/,0,1,0,12,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-at-sea/,0,5,0,11.6,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-benya,0,1,0,6,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-kaiyu,0,17,0,9.294117647058824,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-kaiyu/,0,1,0,8,0,0,0,0,0
/fishing-facility/kaijo-tsuribori-yukimaru/,0,3,0,12.666666666666666,0,0,0,0,0
/fishing-facility/kakata-fishing-pond/,0,1,0,13,0,0,0,0,0
/fishing-facility/marusui-kaisan/,0,3,0,8.666666666666668,0,0,0,0,0
/fishing-facility/miura-kaiou/,0,16,0,17.25,0,0,0,0,0
/fishing-facility/nanko-fishing-park/,0,7,0,7.285714285714286,1,1,1,4,0
/fishing-facility/naoetsu-port-3rd-east-breakwater/,0,1,0,10,0,0,0,0,0
/fishing-facility/niigata-east-port-2nd-east-breakwater,0,4,0,6.75,0,0,0,0,0
/fishing-facility/oarai-sea-fishing-center,0,5,0,11.8,0,0,0,0,0
/fishing-facility/oarai-sea-fishing-center/,0,3,0,7,0,0,0,0,0
/fishing-facility/sanriku-sea-fishing-park,0,3,0,5,0,0,0,0,0
/fishing-facility/sea-fishing-pond-kaikei/,0,2,0,7.5,0,0,0,0,0
/fishing-facility/searoad-yawatahama,0,2,0,12.5,0,0,0,0,0
/fishing-facility/sendai-port-central-park-sea-square,0,2,0,8,0,0,0,0,0
/fishing-facility/shimanami-kaido-fishing-park,0,1,0,12,0,0,0,0,0
/fishing-facility/shimonoseki-fishing-park,0,4,0,7.75,0,0,0,0,0
/fishing-facility/shimonoseki-fishing-park/,0,1,0,11,0,0,0,0,0
/fishing-facility/shinojima-tsuri-tengoku,0,1,0,7,0,0,0,0,0
/fishing-facility/shinojima-tsuri-tengoku/,0,1,0,8,0,0,0,0,0
/fishing-facility/suma-sea-fishing-park,0,3,0,17.333333333333332,0,0,0,0,0
/fishing-facility/susawan-fishing-park,0,3,0,14.333333333333334,0,0,0,0,0
/fishing-facility/tomakomai-port-sea-fishing-facility,0,59,0,10.305084745762711,0,0,0,0,0
/fishing-facility/totto-park-koshima/,0,9,0,6.333333333333333,0,0,0,0,0
/fishing-facility/tsuri-ikada-fukaura,0,1,0,5,0,0,0,0,0
/fishing-facility/tsuribori-hamakatsu,0,1,0,8,0,0,0,0,0
/fishing-facility/tsuruga-city-sea-fishing-park/,0,1,0,7,0,0,0,0,0
/fishing-facility/umizuri-port-tajiri,0,2,0,9.5,0,0,0,0,0
/fishing-facility/west-japan/hiroshima/,0,2,0,16,0,0,0,0,0
/fishing-facility/west-japan/hyogo/,0,1,0,13,0,0,0,0,0
/fishing-facility/west-japan/hyogo/amagasaki-city-sea-fishing-park/,0,4,0,26.5,0,0,0,0,0
/fishing-facility/west-japan/hyogo/himeji-city-fishing-center,0,2,0,11,0,0,0,0,0
/fishing-facility/west-japan/kagoshima,0,1,0,39,0,0,0,0,0
/fishing-facility/west-japan/kagoshima/kamoike-sea-fishing-park/,0,3,0,13.333333333333334,0,0,0,0,0
/fishing-facility/west-japan/kyoto,0,4,0,57.5,0,0,0,0,0
/fishing-facility/west-japan/mie/tsuribori-denpachiya,0,1,0,11,0,0,0,0,0
/fishing-facility/yuharai-pond,0,3,0,9,0,0,0,0,0
/fishing-facility/yura-sea-fishing-park/,0,4,0,6,0,0,0,0,0
/tactics/beginner/,0,3,0,9.333333333333334,0,0,0,0,0
/tactics/beginner/fish-senses,0,4,0,18,0,0,0,0,0
/tactics/beginner/fishing-etiquette,0,1,0,4,0,0,0,0,0
/tactics/fish-strategy/aji-asaba-kamasu/advanced,0,3,0,7.333333333333333,0,0,0,0,0
/tactics/fish-strategy/aji-asaba-kamasu/gourmet,0,1,0,9,0,0,0,0,0
/tactics/fish-strategy/aji-asaba-kamasu/intermediate,0,1,0,10,0,0,0,0,0
/tactics/fish-strategy/aji-asaba-kamasu/theory,0,5,0,8.4,0,0,0,0,0
/tactics/fish-strategy/buri/,0,1,0,6,0,0,0,0,0
/tactics/fish-strategy/buri/strategy,0,6,0,10.666666666666666,0,0,0,0,0
/tactics/fish-strategy/chinu/gourmet,0,5,0,15.8,0,0,0,0,0
/tactics/fish-strategy/chinu/intermediate,0,3,0,7.333333333333333,0,0,0,0,0
/tactics/fish-strategy/fugu/,0,3,0,9,0,0,0,0,0
/tactics/fish-strategy/fugu/intermediate,0,3,0,6,0,0,0,0,0
/tactics/fish-strategy/fugu/theory,0,6,0,8.333333333333332,0,0,0,0,0
/tactics/fish-strategy/hiramasa/advanced,0,6,0,8.5,0,0,0,0,0
/tactics/fish-strategy/hiramasa/theory/,0,4,0,9,0,0,0,0,0
/tactics/fish-strategy/isaki/,0,7,0,14,0,0,0,0,0
/tactics/fish-strategy/isaki/advanced,0,1,0,8,0,0,0,0,0
/tactics/fish-strategy/isaki/intermediate,0,9,0,10,0,0,0,0,0
/tactics/fish-strategy/isaki/theory,0,2,0,7,0,0,0,0,0
/tactics/fish-strategy/ishidai/advanced,0,1,0,12,0,0,0,0,0
/tactics/fish-strategy/ishidai/theory,0,2,0,7,0,0,0,0,0
/tactics/fish-strategy/kanpachi,0,1,0,7,0,0,0,0,0
/tactics/fish-strategy/kanpachi/,0,9,0,5.444444444444445,0,0,0,0,0
/tactics/fish-strategy/kanpachi/advanced,0,2,0,7,0,0,0,0,0
/tactics/fish-strategy/kanpachi/strategy,0,2,0,5.5,0,0,0,0,0
/tactics/fish-strategy/kanpachi/theory/,0,4,0,6.75,0,0,0,0,0
/tactics/fish-strategy/kawahagi/advanced/,0,1,0,9,0,0,0,0,0
/tactics/fish-strategy/kue/,0,11,0,9.727272727272727,0,0,0,0,0
/tactics/fish-strategy/kue/gourmet/,0,9,0,9.444444444444445,1,0,0,3,0
/tactics/fish-strategy/kue/intermediate,0,3,0,10.666666666666666,0,0,0,0,0
/tactics/fish-strategy/kue/theory,0,1,0,6,0,0,0,0,0
/tactics/fish-strategy/madai/advanced,0,5,0,6.4,0,0,0,0,0
/tactics/fish-strategy/mejina/gourmet,0,3,0,44.666666666666664,0,0,0,0,0
/tactics/fish-strategy/mejina/intermediate,0,1,0,7,0,0,0,0,0
/tactics/fish-strategy/shimaji/gourmet,0,7,0,7.714285714285714,0,0,0,0,0
/tactics/fish-strategy/shimaji/intermediate,0,1,0,4,0,0,0,0,0
/tactics/fish-strategy/suzuki/gourmet,0,9,0,15,0,0,0,0,0
/tactics/gear/beginner-tackle-set,0,1,0,5,0,0,0,0,0
/tactics/gear/harris-importance,0,6,0,10.166666666666666,0,0,0,0,0
/tactics/gear/myakuzuri-gear,0,5,0,44.2,0,0,0,0,0
/tactics/gear/tackle-maintenance-care,0,4,0,9.25,0,0,0,0,0
/tactics/gear/tackle-maintenance-care/,0,2,0,24,0,0,0,0,0
/tactics/gear/uki-setup,0,3,0,10.666666666666666,0,0,0,0,0
(not set),0,0,0,0,3,0,0,9,0
/blog/fukuoka-city-sea-fishing-park/,0,0,0,0,1,1,1,5,0
/blog/himeji-city-fishing-center/,0,0,0,0,18,10,0.5263157894736842,79,0
/blog/hiramasa/theory/,0,0,0,0,1,1,1,4,0
/blog/tactics/beginner/bait-guide/,0,0,0,0,1,1,1,4,0
/blog/tactics/fish-strategy/kanpachi/,0,0,0,0,1,1,1,4,0
/blog/wakayama-marinacity-fishing-park/,0,0,0,0,1,1,1,4,0
/blog/wild-vs-farmed-taste/,0,0,0,0,1,1,1,4,0
/fishing-facility/futomi-flower-isotsuri-center/,0,0,0,0,1,1,1,5,0
/fishing-facility/jogashima-js-fishing/,0,0,0,0,1,0,0,3,0
/fishing-facility/osaka-sea-fishing-southern/,0,0,0,0,1,0,0,3,0
/fishing-facility/sanriku-sea-fishing-park/,0,0,0,0,1,1,1,4,0
/fishing-facility/sea-fishing-park-mikata/,0,0,0,0,1,1,1,7,0
/fishing-facility/shinmaiko-marine-park-fishing/,0,0,0,0,1,0,0,3,0
/fishing-facility/suma-sea-fishing-park/,0,0,0,0,1,0,0,3,0
/fishing-facility/yura-marine-fishing-pond/,0,0,0,0,1,0,0,3,0
/tactics/fish-strategy/isaki/gourmet/,0,0,0,0,1,1,1,4,0
/tactics/fish-strategy/isaki/intermediate/,0,0,0,0,1,1,1,4,0
/tactics/fish-strategy/kawahagi/,0,0,0,0,2,2,1,8,0
/tactics/fish-strategy/kue/advanced/,0,0,0,0,1,0,0,4,0
/tactics/fish-strategy/madai/gourmet/,0,0,0,0,1,1,1,4,0
/tactics/fish-strategy/madai/theory/,0,0,0,0,1,0,0,3,0
/tactics/fish-strategy/suzuki/intermediate/,0,0,0,0,1,0,0,3,0
/tactics/gear/uki-setup/,0,0,0,0,1,1,1,4,0

