上位のページ,クリック数,表示回数,CTR,掲載順位
https://kaijo-fishing.com/fishing-facility/kamoike-sea-fishing-park/,11,299,3.68%,13.04
https://kaijo-fishing.com/fishing-facility/tsuruga-city-sea-fishing-park/,11,209,5.26%,10.06
https://kaijo-fishing.com/tactics/gear/,11,126,8.73%,16.4
https://kaijo-fishing.com/blog/raft-fishing-takahashi/,11,105,10.48%,9.37
https://kaijo-fishing.com/tactics/fish-strategy/chinu/gourmet/,10,430,2.33%,8.54
https://kaijo-fishing.com/tactics/fish-strategy/shimaji/,10,380,2.63%,8.33
https://kaijo-fishing.com/fishing-facility/asamushi-sea-fishing-park/,10,342,2.92%,12.96
https://kaijo-fishing.com/tactics/gear/harris-importance/,10,338,2.96%,8.61
https://kaijo-fishing.com/blog/tsuri-ikada-fukaura/,10,309,3.24%,9.14
https://kaijo-fishing.com/blog/tactics/gear/harris-importance/,10,255,3.92%,11.27
https://kaijo-fishing.com/blog/takashima-tobishima-isotsuri-park/,10,223,4.48%,12.43
https://kaijo-fishing.com/blog/column/trivia/tsuyu-rainy-day-strategy/,10,167,5.99%,8.17
https://kaijo-fishing.com/blog/yura-sea-fishing-park/,10,155,6.45%,17.88
https://kaijo-fishing.com/blog/isaki/,10,109,9.17%,8.22
https://kaijo-fishing.com/fishing-facility/totto-park-koshima/,9,924,0.97%,11.06
https://kaijo-fishing.com/fishing-facility/wakayama-marinacity-fishing-park/,9,408,2.21%,17.36
https://kaijo-fishing.com/column/trivia/tana-basics/,9,207,4.35%,7.27
https://kaijo-fishing.com/blog/kaijo-tsuribori-opa/,9,147,6.12%,7.74
https://kaijo-fishing.com/tactics/fish-strategy/shimaji/theory/,9,87,10.34%,7.75
https://kaijo-fishing.com/column/ranking/nihonkai-hokuriku/,9,83,10.84%,15.01
https://kaijo-fishing.com/fishing-facility/mukai-pearl-marine/,8,308,2.6%,10.34
https://kaijo-fishing.com/blog/sea-fishing-land/,8,233,3.43%,11.09
https://kaijo-fishing.com/fishing-facility/yura-sea-fishing-park/,8,198,4.04%,12.55
https://kaijo-fishing.com/blog/hiruga-sea-fishing-pond/,8,164,4.88%,15.09
https://kaijo-fishing.com/fishing-facility/raft-fishing-takahashi/,8,148,5.41%,8.71
https://kaijo-fishing.com/fishing-facility/fishing-park-toi/,8,147,5.44%,9.82
https://kaijo-fishing.com/,8,115,6.96%,5.06
https://kaijo-fishing.com/blog/column/travel/june-all-weather-facilities/,8,102,7.84%,8.27
https://kaijo-fishing.com/column/trivia/typhoon-closure-guide/,8,83,9.64%,4.58
https://kaijo-fishing.com/fishing-facility/west-japan/,7,311,2.25%,23.63
https://kaijo-fishing.com/blog/naoshima-fishing-park/,7,190,3.68%,10.08
https://kaijo-fishing.com/blog/ishidai-strategy/,7,170,4.12%,8.88
https://kaijo-fishing.com/blog/ousatsu-sea-fishing-center/,7,82,8.54%,8.79
https://kaijo-fishing.com/column/trivia/sashimi-value-comparison/,7,54,12.96%,5.76
https://kaijo-fishing.com/blog/shinojima-tsuri-tengoku/,6,397,1.51%,11.29
https://kaijo-fishing.com/blog/totto-park-koshima/,6,351,1.71%,8.6
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-at-sea/,6,271,2.21%,10.98
https://kaijo-fishing.com/blog/kakata-fishing-pond/,6,192,3.12%,9.89
https://kaijo-fishing.com/blog/ikadatsuri-tokai/,6,152,3.95%,10.37
https://kaijo-fishing.com/blog/column/trivia/how-to-cook-kampachi/,6,135,4.44%,9.22
https://kaijo-fishing.com/fishing-facility/naoshima-fishing-park/,6,104,5.77%,12.25
https://kaijo-fishing.com/column/trivia/rental-tackle-honest-review/,6,82,7.32%,7.46
https://kaijo-fishing.com/fishing-facility/obama-city-fishing-coop-raft/,6,81,7.41%,11.36
https://kaijo-fishing.com/blog/sakurajima-sea-fishing-park/,6,63,9.52%,11.3
https://kaijo-fishing.com/column/travel/oita-saganoseki-trip/,6,60,10%,10.25
https://kaijo-fishing.com/tactics/fish-strategy/buri/,6,53,11.32%,8.32
https://kaijo-fishing.com/fishing-facility/fukuoka-city-sea-fishing-park/,5,414,1.21%,21.77
https://kaijo-fishing.com/blog/fishing-facility/east-japan/,5,337,1.48%,29.7
https://kaijo-fishing.com/fishing-facility/hiake-kaikyo-fishing-park/,5,118,4.24%,7.84
https://kaijo-fishing.com/tactics/fish-strategy/isaki/,5,109,4.59%,7.56
https://kaijo-fishing.com/blog/cost-calculation-guide/,5,106,4.72%,6.43
https://kaijo-fishing.com/blog/tsuruga-city-sea-fishing-park/,5,105,4.76%,7.88
https://kaijo-fishing.com/fishing-facility/naize-fishing-center/,5,103,4.85%,9.63
https://kaijo-fishing.com/blog/araibenten-sea-fishing-park/,5,96,5.21%,11.42
https://kaijo-fishing.com/fishing-facility/ugata-hamatsuri-center/,5,92,5.43%,10.16
https://kaijo-fishing.com/fishing-facility/anatani-aitai-fishing/,5,91,5.49%,7.91
https://kaijo-fishing.com/column/travel/may-toshijima-toba-trip/,5,83,6.02%,14
https://kaijo-fishing.com/fishing-facility/akaguri-sea-fishing-park/,5,79,6.33%,10.65
https://kaijo-fishing.com/blog/shinkamigoto-sea-fishing-pond/,5,74,6.76%,9.35
https://kaijo-fishing.com/column/travel/august-summer-release-facilities/,5,55,9.09%,6.47
https://kaijo-fishing.com/blog/susawan-fishing-park/,5,54,9.26%,7.83
https://kaijo-fishing.com/blog/kaijo-tsuribori-kaiyu/,4,405,0.99%,9.24
https://kaijo-fishing.com/fishing-facility/tomakomai-port-sea-fishing-facility/,4,315,1.27%,13.87
https://kaijo-fishing.com/tactics/beginner/tide-basics/,4,295,1.36%,14.83
https://kaijo-fishing.com/blog/fishing-park-sasukeya/,4,193,2.07%,13.22
https://kaijo-fishing.com/fishing-facility/,4,172,2.33%,16.99
https://kaijo-fishing.com/fishing-facility/tsuri-ikada-fukaura/,4,171,2.34%,10.75
https://kaijo-fishing.com/blog/tsuribori-kishu/,4,163,2.45%,10.37
https://kaijo-fishing.com/fishing-facility/fishing-land-hyuga/,4,155,2.58%,17.92
https://kaijo-fishing.com/column/trivia/hook-size-science/,4,133,3.01%,10.85
https://kaijo-fishing.com/column/trivia/july-night-fishing-bluefish-guide/,4,127,3.15%,10.98
https://kaijo-fishing.com/blog/hasamaura-fishing-center/,4,123,3.25%,13.29
https://kaijo-fishing.com/blog/kaijo-tsuribori-tairyomaru/,4,119,3.36%,14.35
https://kaijo-fishing.com/fishing-facility/marusui-kaisan/,4,105,3.81%,11.74
https://kaijo-fishing.com/fishing-facility/west-japan/kagoshima/,4,105,3.81%,29.48
https://kaijo-fishing.com/blog/tactics/beginner/bait-guide/,4,85,4.71%,9.87
https://kaijo-fishing.com/blog/kaijo-tsuribori-yuasa/,4,85,4.71%,10.18
https://kaijo-fishing.com/blog/saikakizaki-seapark/,4,83,4.82%,13.84
https://kaijo-fishing.com/blog/anatani-aitai-fishing/,4,81,4.94%,8.58
https://kaijo-fishing.com/fishing-facility/hamabe-tosen-kaijo-tsuribori/,4,78,5.13%,9.45
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-taikoubou/,4,77,5.19%,21.23
https://kaijo-fishing.com/fishing-facility/sea-fishing-land/,4,73,5.48%,13.08
https://kaijo-fishing.com/fishing-facility/wakasa-takahama-sea-fishing-park/,4,73,5.48%,16.73
https://kaijo-fishing.com/blog/tactics/gear/uki-setup/,4,58,6.9%,11.21
https://kaijo-fishing.com/tactics/fish-strategy/kue/,4,51,7.84%,10.12
https://kaijo-fishing.com/column/travel/hamanako-unagi-trip/,4,38,10.53%,9.42
https://kaijo-fishing.com/column/travel/june-all-weather-facilities/,4,31,12.9%,7.39
https://kaijo-fishing.com/tactics/gear/tackle-maintenance-care/,4,25,16%,11.4
https://kaijo-fishing.com/blog/wakayama-marinacity-fishing-park,4,22,18.18%,14.45
https://kaijo-fishing.com/blog/column/trivia/july-summer-research-guide/,4,15,26.67%,6.8
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-kaiyu/,3,478,0.63%,9.34
https://kaijo-fishing.com/tactics/fish-strategy/suzuki/advanced/,3,210,1.43%,8.27
https://kaijo-fishing.com/fishing-facility/fishing-park-hikari/,3,182,1.65%,15.23
https://kaijo-fishing.com/fishing-facility/kariyawan-fishing-center/,3,175,1.71%,17.82
https://kaijo-fishing.com/blog/tomakomai-port-sea-fishing-facility/,3,154,1.95%,12
https://kaijo-fishing.com/blog/miyazu-city-marine-fishing-park/,3,146,2.05%,12.32
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-misaki/,3,144,2.08%,18.59
https://kaijo-fishing.com/fishing-facility/takashima-tobishima-isotsuri-park/,3,133,2.26%,19.05
https://kaijo-fishing.com/blog/atami-port-sea-fishing-facility/,3,112,2.68%,10
https://kaijo-fishing.com/fishing-facility/west-japan/kumamoto/,3,111,2.7%,20.76
https://kaijo-fishing.com/fishing-facility/center-japan/niigata/,3,105,2.86%,31.3
https://kaijo-fishing.com/blog/fishing-park-hikari/,3,94,3.19%,11.11
https://kaijo-fishing.com/fishing-facility/fishing-bridge-akasaki/,3,91,3.3%,9.42
https://kaijo-fishing.com/tactics/fish-strategy/hiramasa/advanced/,3,70,4.29%,8.77
https://kaijo-fishing.com/fishing-facility/suma-sea-fishing-park/,3,69,4.35%,8.67
https://kaijo-fishing.com/blog/kanpachi-strategy/,3,60,5%,9.17
https://kaijo-fishing.com/blog/fishing-park-omishima/,3,58,5.17%,13.31
https://kaijo-fishing.com/tactics/fish-strategy/suzuki/,3,56,5.36%,21.45
https://kaijo-fishing.com/blog/iwaki-sea-fishing-center/,3,53,5.66%,7.43
https://kaijo-fishing.com/blog/ishida-fisherina/,3,48,6.25%,8.88
https://kaijo-fishing.com/column/trivia/fish-pressure-mechanism/,3,45,6.67%,7.51
https://kaijo-fishing.com/blog/original-maker-sea-fishing-park/,3,42,7.14%,8.24
https://kaijo-fishing.com/blog/futomi-flower-isotsuri-center/,3,41,7.32%,9.07
https://kaijo-fishing.com/fishing-facility/sea-fishing-pond-kaikei/,3,39,7.69%,5.62
https://kaijo-fishing.com/tactics/fish-strategy/madai/gourmet/,3,37,8.11%,9.24
https://kaijo-fishing.com/fishing-facility/blue-park-ano/,3,36,8.33%,9.89
https://kaijo-fishing.com/blog/sanriku-sea-fishing-park/,3,35,8.57%,9.6
https://kaijo-fishing.com/blog/kaijo-tsuribori-taikoubou/,3,35,8.57%,12
https://kaijo-fishing.com/blog/column/ranking/mie-wakayama/,3,35,8.57%,28.03
https://kaijo-fishing.com/blog/tactics/fish-strategy/kawahagi/advanced/,3,25,12%,11.36
https://kaijo-fishing.com/blog/tsuribori-denpachiya/,3,25,12%,12.4
https://kaijo-fishing.com/blog/oarai-sea-fishing-center/,3,24,12.5%,8.17
https://kaijo-fishing.com/blog/seat-selection-strategy,3,21,14.29%,11.95
https://kaijo-fishing.com/fishing-facility/iwaki-sea-fishing-center/,3,17,17.65%,9.65
https://kaijo-fishing.com/tactics/fish-strategy/shimaji/advanced/,3,17,17.65%,10.29
https://kaijo-fishing.com/tactics/fish-strategy/madai/,3,15,20%,7.27
https://kaijo-fishing.com/tactics/fish-strategy/kue/intermediate/,3,12,25%,4.33
https://kaijo-fishing.com/blog/tactics/fish-strategy/hiramasa/advanced/,3,12,25%,8.08
https://kaijo-fishing.com/blog/column/ranking/chugoku-shikoku/,3,10,30%,8.5
https://kaijo-fishing.com/fishing-facility/marine-garden-leisure/,3,9,33.33%,5
https://kaijo-fishing.com/fishing-facility/west-japan/osaka/,2,568,0.35%,35.98
https://kaijo-fishing.com/tactics/fish-strategy/chinu/theory/,2,263,0.76%,8.1
https://kaijo-fishing.com/fishing-facility/shinojima-tsuri-tengoku/,2,262,0.76%,11.08
https://kaijo-fishing.com/fishing-facility/ikadatsuri-tokai/,2,223,0.9%,15.74
https://kaijo-fishing.com/column/trivia/july-sea-temperature-lag-guide/,2,216,0.93%,7.69
https://kaijo-fishing.com/fishing-facility/shimonoseki-fishing-park/,2,195,1.03%,18.71
https://kaijo-fishing.com/blog/saltlake-hiketa-adoike/,2,185,1.08%,24.66
https://kaijo-fishing.com/fishing-facility/umingu-oshima/,2,157,1.27%,27.82
https://kaijo-fishing.com/column/trivia/august-dead-bait-technique/,2,145,1.38%,6.99
https://kaijo-fishing.com/blog/tactics/fish-strategy/chinu/gourmet/,2,145,1.38%,8.22
https://kaijo-fishing.com/blog/tsuribori-maruyo/,2,137,1.46%,10.51
https://kaijo-fishing.com/column/trivia/fish-freezing-method/,2,126,1.59%,10.69
https://kaijo-fishing.com/fishing-facility/fishing-park-sasukeya/,2,125,1.6%,20.7
https://kaijo-fishing.com/blog/naoetsu-port-3rd-east-breakwater/,2,120,1.67%,8.38
https://kaijo-fishing.com/tactics/fish-strategy/ishidai/theory/,2,119,1.68%,6.56
https://kaijo-fishing.com/blog/kaijo-tsuribori-maruya/,2,115,1.74%,11.33
https://kaijo-fishing.com/fishing-facility/miura-kaiou/,2,87,2.3%,10.97
https://kaijo-fishing.com/fishing-facility/saltlake-hiketa-adoike/,2,79,2.53%,37.13
https://kaijo-fishing.com/blog/tactics/fish-strategy/isaki/gourmet/,2,77,2.6%,8.04
https://kaijo-fishing.com/tactics/fish-strategy/,2,76,2.63%,12.36
https://kaijo-fishing.com/fishing-facility/center-japan/shizuoka/fishing-park-toi/,2,76,2.63%,20.89
https://kaijo-fishing.com/blog/fukuoka-city-sea-fishing-park/,2,75,2.67%,8.36
https://kaijo-fishing.com/blog/jumbo-fishing-mura/,2,66,3.03%,8.97
https://kaijo-fishing.com/fishing-facility/original-maker-sea-fishing-park/,2,66,3.03%,12.79
https://kaijo-fishing.com/column/trivia/how-to-cook-kampachi/,2,56,3.57%,7.21
https://kaijo-fishing.com/tactics/gear/harris-importance,2,51,3.92%,8.37
https://kaijo-fishing.com/column/trivia/july-ice-management-guide/,2,49,4.08%,8.18
https://kaijo-fishing.com/tactics/fish-strategy/ishidai/advanced/,2,46,4.35%,12.33
https://kaijo-fishing.com/fishing-facility/center-japan/fukui/,2,45,4.44%,17.96
https://kaijo-fishing.com/tactics/gear/myakuzuri-gear,2,45,4.44%,24.18
https://kaijo-fishing.com/tactics/fish-strategy/buri/theory/,2,44,4.55%,9.77
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-opa/,2,43,4.65%,8.23
https://kaijo-fishing.com/column/trivia/why-fish-delicious/,2,41,4.88%,8.32
https://kaijo-fishing.com/blog/himeji-city-fishing-center,2,36,5.56%,5.42
https://kaijo-fishing.com/column/trivia/september-autumn-feeding-rig-guide/,2,36,5.56%,7.72
https://kaijo-fishing.com/fishing-facility/umizuri-port-tajiri,2,34,5.88%,8.71
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-wako/,2,33,6.06%,8.7
https://kaijo-fishing.com/blog/tactics/fish-strategy/kue/gourmet/,2,33,6.06%,9.36
https://kaijo-fishing.com/column/ranking/mie-wakayama/,2,31,6.45%,10.65
https://kaijo-fishing.com/blog/tactics/fish-strategy/suzuki/theory/,2,29,6.9%,8.41
https://kaijo-fishing.com/tactics/gear/myakuzuri-gear/,2,29,6.9%,10.41
https://kaijo-fishing.com/tactics/fish-strategy/kue/theory/,2,28,7.14%,7.54
https://kaijo-fishing.com/column/trivia/tsuyu-muddy-water-rig-guide/,2,27,7.41%,6.96
https://kaijo-fishing.com/fishing-facility/fishing-park-toi,2,26,7.69%,7.73
https://kaijo-fishing.com/fishing-facility/ousatsu-sea-fishing-center/,2,26,7.69%,11.81
https://kaijo-fishing.com/tactics/fish-strategy/chinu/,2,26,7.69%,13.92
https://kaijo-fishing.com/fishing-facility/searoad-yawatahama/,2,24,8.33%,8.71
https://kaijo-fishing.com/column/travel/fukui-mikata-goko/,2,24,8.33%,12.25
https://kaijo-fishing.com/blog/column/trivia/june-tackle-storage-mold-guide/,2,22,9.09%,6.59
https://kaijo-fishing.com/fishing-facility/west-japan/okinawa/,2,22,9.09%,19.68
https://kaijo-fishing.com/column/trivia/morning-vs-afternoon-battle/,2,21,9.52%,8.62
https://kaijo-fishing.com/column/trivia/rainy-day-fishing-truth,2,20,10%,9.7
https://kaijo-fishing.com/blog/kaijo-tsuribori-monkey/,2,19,10.53%,9.16
https://kaijo-fishing.com/tactics/fish-strategy/aji-asaba-kamasu/advanced/,2,18,11.11%,6.28
https://kaijo-fishing.com/column/travel/access/access-kinki/,2,18,11.11%,6.78
https://kaijo-fishing.com/fishing-facility/tsuribori-maruyo/,2,17,11.76%,5.47
https://kaijo-fishing.com/blog/tactics/fish-strategy/hiramasa/,2,16,12.5%,6.75
https://kaijo-fishing.com/blog/column/trivia/morning-vs-afternoon-battle/,2,16,12.5%,7.31
https://kaijo-fishing.com/fishing-facility/araibenten-sea-fishing-park,2,16,12.5%,10.81
https://kaijo-fishing.com/blog/tana-basics/,2,15,13.33%,6.2
https://kaijo-fishing.com/column/trivia/august-summer-bluefish-time-strategy/,2,14,14.29%,5.93
https://kaijo-fishing.com/fishing-facility/west-japan/tokushima/,2,13,15.38%,13.08
https://kaijo-fishing.com/blog/access-kanto/,2,12,16.67%,6.58
https://kaijo-fishing.com/column/trivia/hook-size-science,2,11,18.18%,7
https://kaijo-fishing.com/blog/tactics/fish-strategy/shimaji/advanced/,2,11,18.18%,8.91
https://kaijo-fishing.com/blog/tactics/fish-strategy/suzuki/intermediate/,2,10,20%,10.8
https://kaijo-fishing.com/blog/suzuki-strategy/,2,9,22.22%,7
https://kaijo-fishing.com/blog/oita-saganoseki-trip/,2,9,22.22%,9
https://kaijo-fishing.com/blog/shimonoseki-fishing-park/,2,9,22.22%,13.44
https://kaijo-fishing.com/blog/column/trivia/may-bait-stealer-dango-guide/,2,8,25%,8.62
https://kaijo-fishing.com/fishing-facility/east-japan/ibaraki/,2,7,28.57%,18.29
https://kaijo-fishing.com/column/trivia/december-year-end-fishing-strategy/,2,6,33.33%,6.83
https://kaijo-fishing.com/blog/tactics/fish-strategy/mejina/theory/,2,5,40%,7.2
https://kaijo-fishing.com/blog/shimaji/intermediate/,2,4,50%,4
https://kaijo-fishing.com/blog/shimanami-cycling-fishing,2,4,50%,9.75
https://kaijo-fishing.com/fishing-facility/west-japan/ehime/,1,187,0.53%,27.4
https://kaijo-fishing.com/column/trivia/rainy-day-fishing-truth/,1,167,0.6%,8.46
https://kaijo-fishing.com/fishing-facility/jumbo-fishing-mura/,1,166,0.6%,27.43
https://kaijo-fishing.com/blog/fishing-facility/west-japan/,1,150,0.67%,25.02
https://kaijo-fishing.com/fishing-facility/sakurajima-sea-fishing-park/,1,142,0.7%,15.66
https://kaijo-fishing.com/column/trivia/cloudy-day-advantage/,1,138,0.72%,7.08
https://kaijo-fishing.com/tactics/fish-strategy/ishidai/,1,134,0.75%,10.84
https://kaijo-fishing.com/fishing-facility/west-japan/yamaguchi/,1,87,1.15%,16.56
https://kaijo-fishing.com/fishing-facility/miyazu-city-marine-fishing-park/,1,85,1.18%,25.25
https://kaijo-fishing.com/blog/tactics/fish-strategy/mejina/gourmet/,1,73,1.37%,10.73
https://kaijo-fishing.com/fishing-facility/futomi-flower-isotsuri-center/,1,72,1.39%,29.44
https://kaijo-fishing.com/blog/marusui-kaisan/,1,70,1.43%,9.31
https://kaijo-fishing.com/column/travel/awaji-family-trip/,1,65,1.54%,6.88
https://kaijo-fishing.com/tactics/gear/rod-selection/,1,65,1.54%,22.91
https://kaijo-fishing.com/blog/column/trivia/oxygen-depletion-summer/,1,60,1.67%,7.87
https://kaijo-fishing.com/column/travel/kagawa-shodoshima-trip/,1,54,1.85%,21.07
https://kaijo-fishing.com/fishing-facility/west-japan/mie/,1,53,1.89%,29.55
https://kaijo-fishing.com/fishing-facility/tsuribori-shotokumaru/,1,52,1.92%,19.85
https://kaijo-fishing.com/fishing-facility/east-japan/hokkaido/,1,51,1.96%,21.76
https://kaijo-fishing.com/blog/amakusa-rakutsuri/,1,46,2.17%,7.85
https://kaijo-fishing.com/blog/hamanako-access-guide/,1,45,2.22%,9.07
https://kaijo-fishing.com/blog/awaji-janohire-fishing-park,1,42,2.38%,13.24
https://kaijo-fishing.com/column/trivia/may-spawning-tai-taste-guide/,1,42,2.38%,13.29
https://kaijo-fishing.com/column/trivia/october-best-season-tsunuke-guide/,1,41,2.44%,6.17
https://kaijo-fishing.com/tactics/fish-strategy/tide-wind-calculation/,1,40,2.5%,11.45
https://kaijo-fishing.com/fishing-facility/kaijo-tsuribori-benya/,1,38,2.63%,7.58
https://kaijo-fishing.com/column/trivia/line-material-science/,1,36,2.78%,10.36
https://kaijo-fishing.com/column/ranking/kanto-tokai/,1,36,2.78%,12.47
https://kaijo-fishing.com/column/ranking/kyushu-okinawa/,1,35,2.86%,7.26
https://kaijo-fishing.com/blog/hook-size-science/,1,34,2.94%,7.91
https://kaijo-fishing.com/blog/kaijo-tsuribori-misaki/,1,33,3.03%,8.76
https://kaijo-fishing.com/fishing-facility/ishida-fisherina/,1,33,3.03%,9.18
https://kaijo-fishing.com/fishing-facility/yunoko-fishing-park/,1,33,3.03%,11.24
https://kaijo-fishing.com/tactics/fish-strategy/kanpachi/advanced/,1,32,3.12%,6.69
https://kaijo-fishing.com/blog/history-of-fishing-pond/,1,31,3.23%,5.23
https://kaijo-fishing.com/blog/tactics/fish-strategy/fugu/advanced/,1,31,3.23%,7.87
https://kaijo-fishing.com/blog/kagawa-shodoshima-trip/,1,30,3.33%,7.7
https://kaijo-fishing.com/tactics/fish-strategy/kanpachi/theory/,1,30,3.33%,8.7
https://kaijo-fishing.com/fishing-facility/atami-port-sea-fishing-facility/,1,29,3.45%,13.03
https://kaijo-fishing.com/blog/amakusa-leisure-land/,1,29,3.45%,17.31
https://kaijo-fishing.com/tactics/fish-strategy/kanpachi/strategy/,1,27,3.7%,7.3
https://kaijo-fishing.com/fishing-facility/amakusa-rakutsuri/,1,27,3.7%,9.33
https://kaijo-fishing.com/blog/suma-sea-fishing-park/,1,27,3.7%,9.93
https://kaijo-fishing.com/blog/line-material-science,1,26,3.85%,7.96
https://kaijo-fishing.com/blog/why-madai-red/,1,26,3.85%,8.42
https://kaijo-fishing.com/tactics/beginner/bait-guide/,1,26,3.85%,18.81
https://kaijo-fishing.com/tactics/fish-strategy/myakuzuri-extreme-guide,1,25,4%,11.28
https://kaijo-fishing.com/tactics/fish-strategy/buri/intermediate/,1,24,4.17%,8
https://kaijo-fishing.com/tactics/fish-strategy/fugu/theory/,1,24,4.17%,8.54
